TEST TYPE	UPDATE MILLISECS	NUM FIGHTER	NUM BLUE	NUM PURPLE	ALIVE
SIMD	39	1040	16	1024	56
SIMD	42	1040	16	1024	56
SIMD	43	1040	16	1024	56
SIMD	43	1040	16	1024	56
SIMD	43	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	44	1040	16	1024	56
SIMD	44	1040	16	1024	56
SIMD	45	1040	16	1024	56
SIMD	40	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	42	1040	16	1024	56
SIMD	44	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	40	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	39	1040	16	1024	56
SIMD	41	1040	16	1024	56
SIMD	44	1040	16	1024	56
SIMD	43	1040	16	1024	56
SIMD	39	1040	16	1024	55
SIMD	39	1040	16	1024	55
SIMD	39	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	42	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	45	1040	16	1024	54
SIMD	42	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	43	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	43	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	43	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	41	1040	16	1024	54
SIMD	47	1040	16	1024	54
SIMD	47	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	53	1040	16	1024	54
SIMD	45	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	41	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	44	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	40	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	70	1040	16	1024	54
SIMD	45	1040	16	1024	54
SIMD	43	1040	16	1024	54
SIMD	39	1040	16	1024	54
SIMD	43	1040	16	1024	54
SIMD	45	1040	16	1024	54
SIMD	42	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	46	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	47	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	47	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	46	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	45	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	45	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	45	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	42	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	44	1040	16	1024	53
SIMD	41	1040	16	1024	53
SIMD	43	1040	16	1024	53
SIMD	123	1040	16	1024	53
SIMD	81	1040	16	1024	53
SIMD	61	1040	16	1024	53
SIMD	65	1040	16	1024	53
SIMD	72	1040	16	1024	53
SIMD	66	1040	16	1024	53
SIMD	66	1040	16	1024	53
SIMD	51	1040	16	1024	53
SIMD	51	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	45	1040	16	1024	53
SIMD	51	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	253	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	40	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	53
SIMD	39	1040	16	1024	52
SIMD	39	1040	16	1024	52
SIMD	39	1040	16	1024	52
SIMD	39	1040	16	1024	52
SIMD	39	1040	16	1024	52
SIMD	39	1040	16	1024	52
SIMD	67	1040	16	1024	52
SIMD	93	1040	16	1024	52
SIMD	72	1040	16	1024	52
SIMD	60	1040	16	1024	52
SIMD	75	1040	16	1024	52
SIMD	64	1040	16	1024	52
SIMD	65	1040	16	1024	52
SIMD	51	1040	16	1024	52
SIMD	64	1040	16	1024	52
SIMD	55	1040	16	1024	52
SIMD	44	1040	16	1024	52
SIMD	44	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	43	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	43	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	40	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	43	1040	16	1024	51
SIMD	45	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	40	1040	16	1024	51
SIMD	40	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	44	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	43	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	46	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	43	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	101	1040	16	1024	51
SIMD	94	1040	16	1024	51
SIMD	70	1040	16	1024	51
SIMD	71	1040	16	1024	51
SIMD	69	1040	16	1024	51
SIMD	63	1040	16	1024	51
SIMD	70	1040	16	1024	51
SIMD	62	1040	16	1024	51
SIMD	49	1040	16	1024	51
SIMD	61	1040	16	1024	51
SIMD	48	1040	16	1024	51
SIMD	49	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	39	1040	16	1024	51
SIMD	108	1040	16	1024	51
SIMD	62	1040	16	1024	51
SIMD	72	1040	16	1024	51
SIMD	64	1040	16	1024	51
SIMD	69	1040	16	1024	51
SIMD	50	1040	16	1024	51
SIMD	60	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	42	1040	16	1024	51
SIMD	52	1040	16	1024	51
SIMD	53	1040	16	1024	51
SIMD	51	1040	16	1024	51
SIMD	61	1040	16	1024	51
SIMD	61	1040	16	1024	51
SIMD	63	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	41	1040	16	1024	51
SIMD	41	1040	16	1024	50
SIMD	42	1040	16	1024	50
SIMD	41	1040	16	1024	50
SIMD	42	1040	16	1024	50
SIMD	41	1040	16	1024	50
SIMD	40	1040	16	1024	50
SIMD	45	1040	16	1024	50
SIMD	39	1040	16	1024	50
SIMD	40	1040	16	1024	50
SIMD	44	1040	16	1024	50
SIMD	39	1040	16	1024	50
SIMD	41	1040	16	1024	50
SIMD	41	1040	16	1024	50
SIMD	41	1040	16	1024	50
SIMD	42	1040	16	1024	50
SIMD	43	1040	16	1024	50
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	45	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	42	1040	16	1024	49
SIMD	46	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	44	1040	16	1024	49
SIMD	45	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	42	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	42	1040	16	1024	49
SIMD	42	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	43	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	43	1040	16	1024	49
SIMD	43	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	69	1040	16	1024	49
SIMD	90	1040	16	1024	49
SIMD	69	1040	16	1024	49
SIMD	67	1040	16	1024	49
SIMD	67	1040	16	1024	49
SIMD	66	1040	16	1024	49
SIMD	51	1040	16	1024	49
SIMD	56	1040	16	1024	49
SIMD	54	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	40	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	98	1040	16	1024	49
SIMD	98	1040	16	1024	49
SIMD	69	1040	16	1024	49
SIMD	63	1040	16	1024	49
SIMD	63	1040	16	1024	49
SIMD	62	1040	16	1024	49
SIMD	54	1040	16	1024	49
SIMD	62	1040	16	1024	49
SIMD	52	1040	16	1024	49
SIMD	44	1040	16	1024	49
SIMD	50	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	42	1040	16	1024	49
SIMD	40	1040	16	1024	49
SIMD	41	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	39	1040	16	1024	49
SIMD	43	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	64	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	46	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	48	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	46	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	47	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	46	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	149	1040	16	1024	48
SIMD	100	1040	16	1024	48
SIMD	66	1040	16	1024	48
SIMD	66	1040	16	1024	48
SIMD	51	1040	16	1024	48
SIMD	51	1040	16	1024	48
SIMD	64	1040	16	1024	48
SIMD	57	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	51	1040	16	1024	48
SIMD	41	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	38	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	38	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	46	1040	16	1024	48
SIMD	41	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	100	1040	16	1024	48
SIMD	75	1040	16	1024	48
SIMD	66	1040	16	1024	48
SIMD	72	1040	16	1024	48
SIMD	63	1040	16	1024	48
SIMD	71	1040	16	1024	48
SIMD	70	1040	16	1024	48
SIMD	66	1040	16	1024	48
SIMD	50	1040	16	1024	48
SIMD	49	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	41	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	38	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	41	1040	16	1024	48
SIMD	38	1040	16	1024	48
SIMD	43	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	39	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	42	1040	16	1024	48
SIMD	40	1040	16	1024	48
SIMD	48	1040	16	1024	48
SIMD	41	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	83	1040	16	1024	48
SIMD	47	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	44	1040	16	1024	48
SIMD	45	1040	16	1024	48
SIMD	75	1040	16	1024	48
SIMD	66	1040	16	1024	48
SIMD	52	1040	16	1024	48
SIMD	51	1040	16	1024	47
SIMD	52	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	47	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	43	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	42	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	43	1040	16	1024	47
SIMD	42	1040	16	1024	47
SIMD	44	1040	16	1024	47
SIMD	45	1040	16	1024	47
SIMD	44	1040	16	1024	47
SIMD	42	1040	16	1024	47
SIMD	44	1040	16	1024	47
SIMD	44	1040	16	1024	47
SIMD	43	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	41	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	42	1040	16	1024	47
SIMD	43	1040	16	1024	47
SIMD	40	1040	16	1024	47
SIMD	235	1040	16	1024	47
SIMD	178	1040	16	1024	47
SIMD	86	1040	16	1024	46
SIMD	57	1040	16	1024	46
SIMD	49	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	46	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	40	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	40	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	42	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	40	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	99	1040	16	1024	46
SIMD	69	1040	16	1024	46
SIMD	59	1040	16	1024	46
SIMD	66	1040	16	1024	46
SIMD	58	1040	16	1024	46
SIMD	59	1040	16	1024	46
SIMD	62	1040	16	1024	46
SIMD	63	1040	16	1024	46
SIMD	67	1040	16	1024	46
SIMD	51	1040	16	1024	46
SIMD	50	1040	16	1024	46
SIMD	41	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	38	1040	16	1024	46
SIMD	97	1040	16	1024	46
SIMD	73	1040	16	1024	46
SIMD	61	1040	16	1024	46
SIMD	65	1040	16	1024	46
SIMD	67	1040	16	1024	46
SIMD	62	1040	16	1024	46
SIMD	62	1040	16	1024	46
SIMD	66	1040	16	1024	46
SIMD	61	1040	16	1024	46
SIMD	53	1040	16	1024	46
SIMD	40	1040	16	1024	46
SIMD	41	1040	16	1024	46
SIMD	38	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	38	1040	16	1024	46
SIMD	54	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	41	1040	16	1024	46
SIMD	40	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	39	1040	16	1024	46
SIMD	40	1040	16	1024	45
SIMD	39	1040	16	1024	45
SIMD	39	1040	16	1024	45
SIMD	39	1040	16	1024	45
SIMD	39	1040	16	1024	45
SIMD	100	1040	16	1024	45
SIMD	70	1040	16	1024	45
SIMD	61	1040	16	1024	44
SIMD	70	1040	16	1024	44
SIMD	76	1040	16	1024	44
SIMD	73	1040	16	1024	44
SIMD	63	1040	16	1024	44
SIMD	67	1040	16	1024	44
SIMD	50	1040	16	1024	44
SIMD	51	1040	16	1024	44
SIMD	50	1040	16	1024	44
SIMD	45	1040	16	1024	44
SIMD	75	1040	16	1024	44
SIMD	63	1040	16	1024	44
SIMD	61	1040	16	1024	44
SIMD	51	1040	16	1024	44
SIMD	52	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	68	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	135	1040	16	1024	44
SIMD	79	1040	16	1024	44
SIMD	72	1040	16	1024	44
SIMD	64	1040	16	1024	44
SIMD	72	1040	16	1024	44
SIMD	65	1040	16	1024	44
SIMD	64	1040	16	1024	44
SIMD	51	1040	16	1024	44
SIMD	64	1040	16	1024	44
SIMD	53	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	40	1040	16	1024	44
SIMD	39	1040	16	1024	44
SIMD	64	1040	16	1024	44
SIMD	91	1040	16	1024	44
SIMD	71	1040	16	1024	44
SIMD	76	1040	16	1024	44
SIMD	62	1040	16	1024	44
SIMD	52	1040	16	1024	44
SIMD	61	1040	16	1024	44
SIMD	49	1040	16	1024	44
SIMD	43	1040	16	1024	44
SIMD	41	1040	16	1024	44
SIMD	39	1040	16	1024	44
